timestamp,member_name,city,country,temperature,humidity,wind_speed,weather_main,weather_description,2025-07-23 21:04,28,Atlanta,City,Description,Temperature (F),Timestamp,cloudiness,datetime,description,dt,feels_like,few clouds,humidity_pct,id,name,pressure,speed,sunrise,sunset,temp,temp_f,timezone,units,visibility,wind_direction,wind_speed_mph
2023-01-10 15:14:29,Capstone_tobi,Denver,,5.04,51.0,5.77,Scattered,Scattered clouds,,,,,,,,,2023-01-10 15:14:29,Scattered clouds,,,,51,,,,,,,,41.08,,imperial,,,12.9
2023-01-11 15:14:29,Capstone_tobi,Denver,,6.38,22.0,5.81,Light,Light rain,,,,,,,,,2023-01-11 15:14:29,Light rain,,,,22,,,,,,,,43.48,,imperial,,,13.0
2023-01-12 15:14:29,Capstone_tobi,Denver,,0.73,82.0,5.14,Overcast,Overcast clouds,,,,,,,,,2023-01-12 15:14:29,Overcast clouds,,,,82,,,,,,,,33.32,,imperial,,,11.5
2023-01-13 15:14:29,Capstone_tobi,Denver,,3.53,53.0,1.43,Few,Few clouds,,,,,,,,,2023-01-13 15:14:29,Few clouds,,,,53,,,,,,,,38.35,,imperial,,,3.2
2023-01-14 15:14:29,Capstone_tobi,Denver,,-4.01,65.0,3.53,Clear,Clear sky,,,,,,,,,2023-01-14 15:14:29,Clear sky,,,,65,,,,,,,,24.79,,imperial,,,7.9
2023-01-15 15:14:29,Capstone_tobi,Denver,,7.08,65.0,3.0,Few,Few clouds,,,,,,,,,2023-01-15 15:14:29,Few clouds,,,,65,,,,,,,,44.75,,imperial,,,6.7
2023-01-16 15:14:29,Capstone_tobi,Denver,,6.23,51.0,5.9,Scattered,Scattered clouds,,,,,,,,,2023-01-16 15:14:29,Scattered clouds,,,,51,,,,,,,,43.22,,imperial,,,13.2
2023-01-17 15:14:29,Capstone_tobi,Denver,,0.62,56.0,3.93,Snow,Snow,,,,,,,,,2023-01-17 15:14:29,Snow,,,,56,,,,,,,,33.11,,imperial,,,8.8
2023-01-18 15:14:29,Capstone_tobi,Denver,,-3.16,60.0,6.21,Clear,Clear sky,,,,,,,,,2023-01-18 15:14:29,Clear sky,,,,60,,,,,,,,26.32,,imperial,,,13.9
2023-01-19 15:14:29,Capstone_tobi,Denver,,2.92,39.0,5.41,Few,Few clouds,,,,,,,,,2023-01-19 15:14:29,Few clouds,,,,39,,,,,,,,37.26,,imperial,,,12.1
2023-01-20 15:14:29,Capstone_tobi,Denver,,-6.47,50.0,4.16,Rain,Rain,,,,,,,,,2023-01-20 15:14:29,Rain,,,,50,,,,,,,,20.36,,imperial,,,9.3
2023-01-21 15:14:29,Capstone_tobi,Denver,,0.69,45.0,1.56,Clear,Clear sky,,,,,,,,,2023-01-21 15:14:29,Clear sky,,,,45,,,,,,,,33.25,,imperial,,,3.5
2023-01-22 15:14:29,Capstone_tobi,Denver,,-1.73,68.0,1.21,Few,Few clouds,,,,,,,,,2023-01-22 15:14:29,Few clouds,,,,68,,,,,,,,28.89,,imperial,,,2.7
2023-01-23 15:14:29,Capstone_tobi,Denver,,3.17,54.0,7.11,Snow,Snow,,,,,,,,,2023-01-23 15:14:29,Snow,,,,54,,,,,,,,37.7,,imperial,,,15.9
2023-01-24 15:14:29,Capstone_tobi,Denver,,-3.27,56.0,6.26,Scattered,Scattered clouds,,,,,,,,,2023-01-24 15:14:29,Scattered clouds,,,,56,,,,,,,,26.12,,imperial,,,14.0
2023-01-25 15:14:29,Capstone_tobi,Denver,,0.56,61.0,5.77,Clear,Clear sky,,,,,,,,,2023-01-25 15:14:29,Clear sky,,,,61,,,,,,,,33.0,,imperial,,,12.9
2023-01-26 15:14:29,Capstone_tobi,Denver,,-0.75,31.0,2.86,Clear,Clear sky,,,,,,,,,2023-01-26 15:14:29,Clear sky,,,,31,,,,,,,,30.65,,imperial,,,6.4
2023-01-27 15:14:29,Capstone_tobi,Denver,,1.69,25.0,5.95,Few,Few clouds,,,,,,,,,2023-01-27 15:14:29,Few clouds,,,,25,,,,,,,,35.04,,imperial,,,13.3
2023-01-28 15:14:29,Capstone_tobi,Denver,,-3.36,54.0,4.47,Clear,Clear sky,,,,,,,,,2023-01-28 15:14:29,Clear sky,,,,54,,,,,,,,25.96,,imperial,,,10.0
2023-01-29 15:14:29,Capstone_tobi,Denver,,2.42,45.0,2.55,Scattered,Scattered clouds,,,,,,,,,2023-01-29 15:14:29,Scattered clouds,,,,45,,,,,,,,36.36,,imperial,,,5.7
2023-01-30 15:14:29,Capstone_tobi,Denver,,0.19,30.0,5.1,Clear,Clear sky,,,,,,,,,2023-01-30 15:14:29,Clear sky,,,,30,,,,,,,,32.35,,imperial,,,11.4
2023-01-31 15:14:29,Capstone_tobi,Denver,,-3.17,42.0,5.99,Clear,Clear sky,,,,,,,,,2023-01-31 15:14:29,Clear sky,,,,42,,,,,,,,26.3,,imperial,,,13.4
2023-02-01 15:14:29,Capstone_tobi,Denver,,-6.87,48.0,3.13,Scattered,Scattered clouds,,,,,,,,,2023-02-01 15:14:29,Scattered clouds,,,,48,,,,,,,,19.63,,imperial,,,7.0
2023-02-02 15:14:29,Capstone_tobi,Denver,,-1.58,51.0,3.89,Clear,Clear sky,,,,,,,,,2023-02-02 15:14:29,Clear sky,,,,51,,,,,,,,29.16,,imperial,,,8.7
2023-02-03 15:14:29,Capstone_tobi,Denver,,1.21,36.0,6.66,Scattered,Scattered clouds,,,,,,,,,2023-02-03 15:14:29,Scattered clouds,,,,36,,,,,,,,34.18,,imperial,,,14.9
2023-02-04 15:14:29,Capstone_tobi,Denver,,0.64,70.0,5.77,Few,Few clouds,,,,,,,,,2023-02-04 15:14:29,Few clouds,,,,70,,,,,,,,33.16,,imperial,,,12.9
2023-02-05 15:14:29,Capstone_tobi,Denver,,-6.29,61.0,7.91,Clear,Clear sky,,,,,,,,,2023-02-05 15:14:29,Clear sky,,,,61,,,,,,,,20.67,,imperial,,,17.7
2023-02-06 15:14:29,Capstone_tobi,Denver,,-7.44,63.0,3.26,Thunderstorm,Thunderstorm,,,,,,,,,2023-02-06 15:14:29,Thunderstorm,,,,63,,,,,,,,18.6,,imperial,,,7.3
2023-02-07 15:14:29,Capstone_tobi,Denver,,5.83,48.0,8.67,Scattered,Scattered clouds,,,,,,,,,2023-02-07 15:14:29,Scattered clouds,,,,48,,,,,,,,42.49,,imperial,,,19.4
2023-02-08 15:14:29,Capstone_tobi,Denver,,-4.45,60.0,0.8,Light,Light rain,,,,,,,,,2023-02-08 15:14:29,Light rain,,,,60,,,,,,,,23.99,,imperial,,,1.8
2023-02-09 15:14:29,Capstone_tobi,Denver,,-4.46,44.0,0.72,Overcast,Overcast clouds,,,,,,,,,2023-02-09 15:14:29,Overcast clouds,,,,44,,,,,,,,23.97,,imperial,,,1.6
2023-02-10 15:14:29,Capstone_tobi,Denver,,-6.28,63.0,5.95,Light,Light rain,,,,,,,,,2023-02-10 15:14:29,Light rain,,,,63,,,,,,,,20.69,,imperial,,,13.3
2023-02-11 15:14:29,Capstone_tobi,Denver,,1.66,69.0,0.54,Light,Light rain,,,,,,,,,2023-02-11 15:14:29,Light rain,,,,69,,,,,,,,34.99,,imperial,,,1.2
2023-02-12 15:14:29,Capstone_tobi,Denver,,-1.32,46.0,3.31,Few,Few clouds,,,,,,,,,2023-02-12 15:14:29,Few clouds,,,,46,,,,,,,,29.62,,imperial,,,7.4
2023-02-13 15:14:29,Capstone_tobi,Denver,,0.08,64.0,2.77,Snow,Snow,,,,,,,,,2023-02-13 15:14:29,Snow,,,,64,,,,,,,,32.14,,imperial,,,6.2
2023-02-14 15:14:29,Capstone_tobi,Denver,,1.04,58.0,4.25,Snow,Snow,,,,,,,,,2023-02-14 15:14:29,Snow,,,,58,,,,,,,,33.88,,imperial,,,9.5
2023-02-15 15:14:29,Capstone_tobi,Denver,,-2.12,46.0,2.95,Overcast,Overcast clouds,,,,,,,,,2023-02-15 15:14:29,Overcast clouds,,,,46,,,,,,,,28.18,,imperial,,,6.6
2023-02-16 15:14:29,Capstone_tobi,Denver,,-3.98,50.0,5.95,Clear,Clear sky,,,,,,,,,2023-02-16 15:14:29,Clear sky,,,,50,,,,,,,,24.84,,imperial,,,13.3
2023-02-17 15:14:29,Capstone_tobi,Denver,,-1.17,62.0,6.39,Few,Few clouds,,,,,,,,,2023-02-17 15:14:29,Few clouds,,,,62,,,,,,,,29.89,,imperial,,,14.3
2023-02-18 15:14:29,Capstone_tobi,Denver,,-0.05,46.0,7.55,Few,Few clouds,,,,,,,,,2023-02-18 15:14:29,Few clouds,,,,46,,,,,,,,31.91,,imperial,,,16.9
2023-02-19 15:14:29,Capstone_tobi,Denver,,-2.64,48.0,2.24,Scattered,Scattered clouds,,,,,,,,,2023-02-19 15:14:29,Scattered clouds,,,,48,,,,,,,,27.25,,imperial,,,5.0
2023-02-20 15:14:29,Capstone_tobi,Denver,,-4.86,52.0,2.1,Rain,Rain,,,,,,,,,2023-02-20 15:14:29,Rain,,,,52,,,,,,,,23.25,,imperial,,,4.7
2023-02-21 15:14:29,Capstone_tobi,Denver,,-12.78,77.0,4.43,Clear,Clear sky,,,,,,,,,2023-02-21 15:14:29,Clear sky,,,,77,,,,,,,,8.99,,imperial,,,9.9
2023-02-22 15:14:29,Capstone_tobi,Denver,,-1.39,49.0,5.81,Clear,Clear sky,,,,,,,,,2023-02-22 15:14:29,Clear sky,,,,49,,,,,,,,29.5,,imperial,,,13.0
2023-02-23 15:14:29,Capstone_tobi,Denver,,-9.74,63.0,2.73,Clear,Clear sky,,,,,,,,,2023-02-23 15:14:29,Clear sky,,,,63,,,,,,,,14.47,,imperial,,,6.1
2023-02-24 15:14:29,Capstone_tobi,Denver,,-0.45,56.0,5.41,Clear,Clear sky,,,,,,,,,2023-02-24 15:14:29,Clear sky,,,,56,,,,,,,,31.19,,imperial,,,12.1
2023-02-25 15:14:29,Capstone_tobi,Denver,,-2.07,39.0,1.03,Light,Light rain,,,,,,,,,2023-02-25 15:14:29,Light rain,,,,39,,,,,,,,28.27,,imperial,,,2.3
2023-02-26 15:14:29,Capstone_tobi,Denver,,-7.42,85.0,2.86,Few,Few clouds,,,,,,,,,2023-02-26 15:14:29,Few clouds,,,,85,,,,,,,,18.65,,imperial,,,6.4
2023-02-27 15:14:29,Capstone_tobi,Denver,,-5.59,71.0,4.83,Few,Few clouds,,,,,,,,,2023-02-27 15:14:29,Few clouds,,,,71,,,,,,,,21.93,,imperial,,,10.8
2023-02-28 15:14:29,Capstone_tobi,Denver,,-0.41,39.0,6.62,Clear,Clear sky,,,,,,,,,2023-02-28 15:14:29,Clear sky,,,,39,,,,,,,,31.26,,imperial,,,14.8
2023-03-01 15:14:29,Capstone_tobi,Denver,,0.28,55.0,2.86,Few,Few clouds,,,,,,,,,2023-03-01 15:14:29,Few clouds,,,,55,,,,,,,,32.51,,imperial,,,6.4
2023-03-02 15:14:29,Capstone_tobi,Denver,,-5.53,56.0,5.01,Clear,Clear sky,,,,,,,,,2023-03-02 15:14:29,Clear sky,,,,56,,,,,,,,22.04,,imperial,,,11.2
2023-03-03 15:14:29,Capstone_tobi,Denver,,-1.31,32.0,2.01,Few,Few clouds,,,,,,,,,2023-03-03 15:14:29,Few clouds,,,,32,,,,,,,,29.65,,imperial,,,4.5
2023-03-04 15:14:29,Capstone_tobi,Denver,,-12.47,52.0,5.72,Clear,Clear sky,,,,,,,,,2023-03-04 15:14:29,Clear sky,,,,52,,,,,,,,9.56,,imperial,,,12.8
2023-03-05 15:14:29,Capstone_tobi,Denver,,-1.36,61.0,5.36,Few,Few clouds,,,,,,,,,2023-03-05 15:14:29,Few clouds,,,,61,,,,,,,,29.56,,imperial,,,12.0
2023-03-06 15:14:29,Capstone_tobi,Denver,,-13.59,67.0,2.32,Scattered,Scattered clouds,,,,,,,,,2023-03-06 15:14:29,Scattered clouds,,,,67,,,,,,,,7.53,,imperial,,,5.2
2023-03-07 15:14:29,Capstone_tobi,Denver,,0.18,68.0,4.38,Rain,Rain,,,,,,,,,2023-03-07 15:14:29,Rain,,,,68,,,,,,,,32.33,,imperial,,,9.8
2023-03-08 15:14:29,Capstone_tobi,Denver,,-11.26,48.0,5.9,Light,Light rain,,,,,,,,,2023-03-08 15:14:29,Light rain,,,,48,,,,,,,,11.74,,imperial,,,13.2
2023-03-09 15:14:29,Capstone_tobi,Denver,,-6.95,23.0,3.44,Scattered,Scattered clouds,,,,,,,,,2023-03-09 15:14:29,Scattered clouds,,,,23,,,,,,,,19.49,,imperial,,,7.7
2023-03-10 15:14:29,Capstone_tobi,Denver,,-13.87,62.0,3.04,Overcast,Overcast clouds,,,,,,,,,2023-03-10 15:14:29,Overcast clouds,,,,62,,,,,,,,7.03,,imperial,,,6.8
2023-03-11 15:14:29,Capstone_tobi,Denver,,-5.99,60.0,5.9,Scattered,Scattered clouds,,,,,,,,,2023-03-11 15:14:29,Scattered clouds,,,,60,,,,,,,,21.21,,imperial,,,13.2
2023-03-12 15:14:29,Capstone_tobi,Denver,,-6.44,27.0,0.45,Clear,Clear sky,,,,,,,,,2023-03-12 15:14:29,Clear sky,,,,27,,,,,,,,20.4,,imperial,,,1.0
2023-03-13 15:14:29,Capstone_tobi,Denver,,-8.43,62.0,2.37,Overcast,Overcast clouds,,,,,,,,,2023-03-13 15:14:29,Overcast clouds,,,,62,,,,,,,,16.82,,imperial,,,5.3
2023-03-14 15:14:29,Capstone_tobi,Denver,,-4.96,72.0,4.16,Few,Few clouds,,,,,,,,,2023-03-14 15:14:29,Few clouds,,,,72,,,,,,,,23.08,,imperial,,,9.3
2023-03-15 15:14:29,Capstone_tobi,Denver,,-10.5,40.0,3.04,Few,Few clouds,,,,,,,,,2023-03-15 15:14:29,Few clouds,,,,40,,,,,,,,13.1,,imperial,,,6.8
2023-03-16 15:14:29,Capstone_tobi,Denver,,-4.67,39.0,4.43,Few,Few clouds,,,,,,,,,2023-03-16 15:14:29,Few clouds,,,,39,,,,,,,,23.59,,imperial,,,9.9
2023-03-17 15:14:29,Capstone_tobi,Denver,,-1.25,25.0,3.58,Snow,Snow,,,,,,,,,2023-03-17 15:14:29,Snow,,,,25,,,,,,,,29.75,,imperial,,,8.0
2023-03-18 15:14:29,Capstone_tobi,Denver,,-3.01,63.0,1.79,Few,Few clouds,,,,,,,,,2023-03-18 15:14:29,Few clouds,,,,63,,,,,,,,26.58,,imperial,,,4.0
2023-03-19 15:14:29,Capstone_tobi,Denver,,-7.23,69.0,5.86,Clear,Clear sky,,,,,,,,,2023-03-19 15:14:29,Clear sky,,,,69,,,,,,,,18.99,,imperial,,,13.1
2023-03-20 15:14:29,Capstone_tobi,Denver,,-7.7,55.0,6.84,Light,Light rain,,,,,,,,,2023-03-20 15:14:29,Light rain,,,,55,,,,,,,,18.14,,imperial,,,15.3
2023-03-21 15:14:29,Capstone_tobi,Denver,,-3.69,64.0,3.71,Thunderstorm,Thunderstorm,,,,,,,,,2023-03-21 15:14:29,Thunderstorm,,,,64,,,,,,,,25.35,,imperial,,,8.3
2023-03-22 15:14:29,Capstone_tobi,Denver,,-4.23,56.0,4.6,Overcast,Overcast clouds,,,,,,,,,2023-03-22 15:14:29,Overcast clouds,,,,56,,,,,,,,24.39,,imperial,,,10.3
2023-03-23 15:14:29,Capstone_tobi,Denver,,-9.2,31.0,4.65,Snow,Snow,,,,,,,,,2023-03-23 15:14:29,Snow,,,,31,,,,,,,,15.44,,imperial,,,10.4
2023-03-24 15:14:29,Capstone_tobi,Denver,,-6.39,48.0,1.74,Few,Few clouds,,,,,,,,,2023-03-24 15:14:29,Few clouds,,,,48,,,,,,,,20.49,,imperial,,,3.9
2023-03-25 15:14:29,Capstone_tobi,Denver,,-10.73,51.0,7.47,Overcast,Overcast clouds,,,,,,,,,2023-03-25 15:14:29,Overcast clouds,,,,51,,,,,,,,12.69,,imperial,,,16.7
2023-03-26 15:14:29,Capstone_tobi,Denver,,-8.18,78.0,4.74,Clear,Clear sky,,,,,,,,,2023-03-26 15:14:29,Clear sky,,,,78,,,,,,,,17.27,,imperial,,,10.6
2023-03-27 15:14:29,Capstone_tobi,Denver,,-7.56,32.0,6.66,Few,Few clouds,,,,,,,,,2023-03-27 15:14:29,Few clouds,,,,32,,,,,,,,18.39,,imperial,,,14.9
2023-03-28 15:14:29,Capstone_tobi,Denver,,-3.58,51.0,6.08,Overcast,Overcast clouds,,,,,,,,,2023-03-28 15:14:29,Overcast clouds,,,,51,,,,,,,,25.56,,imperial,,,13.6
2023-03-29 15:14:29,Capstone_tobi,Denver,,-4.62,64.0,5.28,Clear,Clear sky,,,,,,,,,2023-03-29 15:14:29,Clear sky,,,,64,,,,,,,,23.68,,imperial,,,11.8
2023-03-30 15:14:29,Capstone_tobi,Denver,,-13.15,74.0,5.28,Light,Light rain,,,,,,,,,2023-03-30 15:14:29,Light rain,,,,74,,,,,,,,8.33,,imperial,,,11.8
2023-03-31 15:14:29,Capstone_tobi,Denver,,-2.96,54.0,1.65,Few,Few clouds,,,,,,,,,2023-03-31 15:14:29,Few clouds,,,,54,,,,,,,,26.67,,imperial,,,3.7
2023-04-01 15:14:29,Capstone_tobi,Denver,,1.61,38.0,0.49,Clear,Clear sky,,,,,,,,,2023-04-01 15:14:29,Clear sky,,,,38,,,,,,,,34.9,,imperial,,,1.1
2023-04-02 15:14:29,Capstone_tobi,Denver,,-10.74,66.0,5.59,Scattered,Scattered clouds,,,,,,,,,2023-04-02 15:14:29,Scattered clouds,,,,66,,,,,,,,12.67,,imperial,,,12.5
2023-04-03 15:14:29,Capstone_tobi,Denver,,-14.64,75.0,5.36,Overcast,Overcast clouds,,,,,,,,,2023-04-03 15:14:29,Overcast clouds,,,,75,,,,,,,,5.65,,imperial,,,12.0
2023-04-04 15:14:29,Capstone_tobi,Denver,,-15.48,81.0,3.71,Few,Few clouds,,,,,,,,,2023-04-04 15:14:29,Few clouds,,,,81,,,,,,,,4.14,,imperial,,,8.3
2023-04-05 15:14:29,Capstone_tobi,Denver,,-6.74,43.0,4.07,Clear,Clear sky,,,,,,,,,2023-04-05 15:14:29,Clear sky,,,,43,,,,,,,,19.86,,imperial,,,9.1
2023-04-06 15:14:29,Capstone_tobi,Denver,,-5.28,71.0,3.71,Few,Few clouds,,,,,,,,,2023-04-06 15:14:29,Few clouds,,,,71,,,,,,,,22.49,,imperial,,,8.3
2023-04-07 15:14:29,Capstone_tobi,Denver,,-5.33,48.0,3.13,Scattered,Scattered clouds,,,,,,,,,2023-04-07 15:14:29,Scattered clouds,,,,48,,,,,,,,22.4,,imperial,,,7.0
2023-04-08 15:14:29,Capstone_tobi,Denver,,-1.29,61.0,7.2,Clear,Clear sky,,,,,,,,,2023-04-08 15:14:29,Clear sky,,,,61,,,,,,,,29.67,,imperial,,,16.1
2023-04-09 15:14:29,Capstone_tobi,Denver,,-6.93,54.0,3.76,Few,Few clouds,,,,,,,,,2023-04-09 15:14:29,Few clouds,,,,54,,,,,,,,19.53,,imperial,,,8.4
2023-04-10 15:14:29,Capstone_tobi,Denver,,-14.68,55.0,4.83,Clear,Clear sky,,,,,,,,,2023-04-10 15:14:29,Clear sky,,,,55,,,,,,,,5.57,,imperial,,,10.8
2023-04-11 15:14:29,Capstone_tobi,Denver,,-5.89,47.0,2.5,Few,Few clouds,,,,,,,,,2023-04-11 15:14:29,Few clouds,,,,47,,,,,,,,21.39,,imperial,,,5.6
2023-04-12 15:14:29,Capstone_tobi,Denver,,-6.18,50.0,3.26,Few,Few clouds,,,,,,,,,2023-04-12 15:14:29,Few clouds,,,,50,,,,,,,,20.87,,imperial,,,7.3
2023-04-13 15:14:29,Capstone_tobi,Denver,,-3.87,78.0,2.59,Few,Few clouds,,,,,,,,,2023-04-13 15:14:29,Few clouds,,,,78,,,,,,,,25.03,,imperial,,,5.8
2023-04-14 15:14:29,Capstone_tobi,Denver,,-1.43,24.0,3.49,Clear,Clear sky,,,,,,,,,2023-04-14 15:14:29,Clear sky,,,,24,,,,,,,,29.42,,imperial,,,7.8
2023-04-15 15:14:29,Capstone_tobi,Denver,,-2.86,82.0,3.93,Few,Few clouds,,,,,,,,,2023-04-15 15:14:29,Few clouds,,,,82,,,,,,,,26.85,,imperial,,,8.8
2023-04-16 15:14:29,Capstone_tobi,Denver,,-10.09,38.0,3.08,Few,Few clouds,,,,,,,,,2023-04-16 15:14:29,Few clouds,,,,38,,,,,,,,13.83,,imperial,,,6.9
2023-04-17 15:14:29,Capstone_tobi,Denver,,-0.34,58.0,7.11,Clear,Clear sky,,,,,,,,,2023-04-17 15:14:29,Clear sky,,,,58,,,,,,,,31.38,,imperial,,,15.9
2023-04-18 15:14:29,Capstone_tobi,Denver,,-4.78,48.0,4.6,Clear,Clear sky,,,,,,,,,2023-04-18 15:14:29,Clear sky,,,,48,,,,,,,,23.39,,imperial,,,10.3
2023-04-19 15:14:29,Capstone_tobi,Denver,,-11.46,44.0,2.91,Few,Few clouds,,,,,,,,,2023-04-19 15:14:29,Few clouds,,,,44,,,,,,,,11.38,,imperial,,,6.5
2023-04-20 15:14:29,Capstone_tobi,Denver,,-5.35,38.0,6.3,Clear,Clear sky,,,,,,,,,2023-04-20 15:14:29,Clear sky,,,,38,,,,,,,,22.37,,imperial,,,14.1
2023-04-21 15:14:29,Capstone_tobi,Denver,,-6.33,75.0,4.2,Overcast,Overcast clouds,,,,,,,,,2023-04-21 15:14:29,Overcast clouds,,,,75,,,,,,,,20.61,,imperial,,,9.4
2023-04-22 15:14:29,Capstone_tobi,Denver,,-4.84,66.0,3.04,Scattered,Scattered clouds,,,,,,,,,2023-04-22 15:14:29,Scattered clouds,,,,66,,,,,,,,23.29,,imperial,,,6.8
2023-04-23 15:14:29,Capstone_tobi,Denver,,-12.79,35.0,4.56,Rain,Rain,,,,,,,,,2023-04-23 15:14:29,Rain,,,,35,,,,,,,,8.97,,imperial,,,10.2
2023-04-24 15:14:29,Capstone_tobi,Denver,,-1.32,45.0,1.43,Clear,Clear sky,,,,,,,,,2023-04-24 15:14:29,Clear sky,,,,45,,,,,,,,29.63,,imperial,,,3.2
2023-04-25 15:14:29,Capstone_tobi,Denver,,-3.09,47.0,3.13,Scattered,Scattered clouds,,,,,,,,,2023-04-25 15:14:29,Scattered clouds,,,,47,,,,,,,,26.44,,imperial,,,7.0
2023-04-26 15:14:29,Capstone_tobi,Denver,,3.53,27.0,5.95,Overcast,Overcast clouds,,,,,,,,,2023-04-26 15:14:29,Overcast clouds,,,,27,,,,,,,,38.35,,imperial,,,13.3
2023-04-27 15:14:29,Capstone_tobi,Denver,,-7.42,68.0,5.68,Rain,Rain,,,,,,,,,2023-04-27 15:14:29,Rain,,,,68,,,,,,,,18.64,,imperial,,,12.7
2023-04-28 15:14:29,Capstone_tobi,Denver,,-2.45,34.0,1.83,Clear,Clear sky,,,,,,,,,2023-04-28 15:14:29,Clear sky,,,,34,,,,,,,,27.59,,imperial,,,4.1
2023-04-29 15:14:29,Capstone_tobi,Denver,,-4.13,50.0,3.4,Overcast,Overcast clouds,,,,,,,,,2023-04-29 15:14:29,Overcast clouds,,,,50,,,,,,,,24.56,,imperial,,,7.6
2023-04-30 15:14:29,Capstone_tobi,Denver,,-4.17,67.0,2.28,Overcast,Overcast clouds,,,,,,,,,2023-04-30 15:14:29,Overcast clouds,,,,67,,,,,,,,24.5,,imperial,,,5.1
2023-05-01 15:14:29,Capstone_tobi,Denver,,-5.68,48.0,2.19,Scattered,Scattered clouds,,,,,,,,,2023-05-01 15:14:29,Scattered clouds,,,,48,,,,,,,,21.77,,imperial,,,4.9
2023-05-02 15:14:29,Capstone_tobi,Denver,,-0.62,61.0,4.29,Clear,Clear sky,,,,,,,,,2023-05-02 15:14:29,Clear sky,,,,61,,,,,,,,30.89,,imperial,,,9.6
2023-05-03 15:14:29,Capstone_tobi,Denver,,3.18,47.0,2.5,Clear,Clear sky,,,,,,,,,2023-05-03 15:14:29,Clear sky,,,,47,,,,,,,,37.73,,imperial,,,5.6
2023-05-04 15:14:29,Capstone_tobi,Denver,,4.31,55.0,2.64,Light,Light rain,,,,,,,,,2023-05-04 15:14:29,Light rain,,,,55,,,,,,,,39.76,,imperial,,,5.9
2023-05-05 15:14:29,Capstone_tobi,Denver,,-4.72,79.0,2.32,Scattered,Scattered clouds,,,,,,,,,2023-05-05 15:14:29,Scattered clouds,,,,79,,,,,,,,23.51,,imperial,,,5.2
2023-05-06 15:14:29,Capstone_tobi,Denver,,-9.48,22.0,2.28,Few,Few clouds,,,,,,,,,2023-05-06 15:14:29,Few clouds,,,,22,,,,,,,,14.93,,imperial,,,5.1
2023-05-07 15:14:29,Capstone_tobi,Denver,,-5.68,54.0,1.97,Clear,Clear sky,,,,,,,,,2023-05-07 15:14:29,Clear sky,,,,54,,,,,,,,21.78,,imperial,,,4.4
2023-05-08 15:14:29,Capstone_tobi,Denver,,3.68,66.0,2.19,Scattered,Scattered clouds,,,,,,,,,2023-05-08 15:14:29,Scattered clouds,,,,66,,,,,,,,38.63,,imperial,,,4.9
2023-05-09 15:14:29,Capstone_tobi,Denver,,0.69,55.0,2.82,Clear,Clear sky,,,,,,,,,2023-05-09 15:14:29,Clear sky,,,,55,,,,,,,,33.24,,imperial,,,6.3
2023-05-10 15:14:29,Capstone_tobi,Denver,,-0.31,74.0,0.98,Clear,Clear sky,,,,,,,,,2023-05-10 15:14:29,Clear sky,,,,74,,,,,,,,31.45,,imperial,,,2.2
2023-05-11 15:14:29,Capstone_tobi,Denver,,-5.09,67.0,5.5,Overcast,Overcast clouds,,,,,,,,,2023-05-11 15:14:29,Overcast clouds,,,,67,,,,,,,,22.84,,imperial,,,12.3
2023-05-12 15:14:29,Capstone_tobi,Denver,,0.82,76.0,3.22,Scattered,Scattered clouds,,,,,,,,,2023-05-12 15:14:29,Scattered clouds,,,,76,,,,,,,,33.48,,imperial,,,7.2
2023-05-13 15:14:29,Capstone_tobi,Denver,,-2.6,48.0,3.53,Scattered,Scattered clouds,,,,,,,,,2023-05-13 15:14:29,Scattered clouds,,,,48,,,,,,,,27.32,,imperial,,,7.9
2023-05-14 15:14:29,Capstone_tobi,Denver,,2.83,47.0,2.95,Light,Light rain,,,,,,,,,2023-05-14 15:14:29,Light rain,,,,47,,,,,,,,37.09,,imperial,,,6.6
2023-05-15 15:14:29,Capstone_tobi,Denver,,-5.47,58.0,3.67,Clear,Clear sky,,,,,,,,,2023-05-15 15:14:29,Clear sky,,,,58,,,,,,,,22.16,,imperial,,,8.2
2023-05-16 15:14:29,Capstone_tobi,Denver,,-0.96,50.0,2.82,Light,Light rain,,,,,,,,,2023-05-16 15:14:29,Light rain,,,,50,,,,,,,,30.27,,imperial,,,6.3
2023-05-17 15:14:29,Capstone_tobi,Denver,,-1.15,76.0,2.5,Scattered,Scattered clouds,,,,,,,,,2023-05-17 15:14:29,Scattered clouds,,,,76,,,,,,,,29.93,,imperial,,,5.6
2023-05-18 15:14:29,Capstone_tobi,Denver,,0.37,71.0,3.62,Clear,Clear sky,,,,,,,,,2023-05-18 15:14:29,Clear sky,,,,71,,,,,,,,32.67,,imperial,,,8.1
2023-05-19 15:14:29,Capstone_tobi,Denver,,-0.18,24.0,2.15,Snow,Snow,,,,,,,,,2023-05-19 15:14:29,Snow,,,,24,,,,,,,,31.67,,imperial,,,4.8
2023-05-20 15:14:29,Capstone_tobi,Denver,,4.22,60.0,2.24,Clear,Clear sky,,,,,,,,,2023-05-20 15:14:29,Clear sky,,,,60,,,,,,,,39.6,,imperial,,,5.0
2023-05-21 15:14:29,Capstone_tobi,Denver,,-1.76,53.0,3.04,Light,Light rain,,,,,,,,,2023-05-21 15:14:29,Light rain,,,,53,,,,,,,,28.84,,imperial,,,6.8
